qid,chars,lines,tokens,n_select,n_join,n_where,is_cte,has_where,has_join,has_group,has_having,has_order,has_limit,has_distinct,has_case,has_window,has_union,has_exists,has_in_subq,has_like,has_recursive,has_subquery,join_inner,join_left,join_right,join_full,join_cross,n_tables,tbl_badges,tbl_closereasontypes,tbl_comments,tbl_linktypes,tbl_posthistory,tbl_posthistorytypes,tbl_postlinks,tbl_posts,tbl_posttypes,tbl_tags,tbl_users,tbl_votes,tbl_votetypes,fn_count,fn_sum,fn_avg,fn_min,fn_max,fn_string_agg,fn_array_agg,fn_substring,fn_concat,fn_replace,fn_upper,fn_lower,fn_trim,fn_coalesce,fn_cast,fn_round,fn_extract,fn_date_trunc,fn_case
14061,817,33,135,1,5,0,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,6,False,False,True,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14062,2077,76,241,6,0,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,5,True,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
14065,701,29,118,1,3,1,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14066,639,32,79,2,1,1,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14068,1535,67,208,3,5,1,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,5,True,False,True,False,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1407,1533,65,213,5,5,3,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,5,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14070,260,16,39,1,1,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14071,555,33,71,2,1,2,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14072,1173,50,141,2,3,3,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14076,1619,64,232,3,5,0,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14079,775,29,128,1,4,1,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,5,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14082,181,14,29,1,1,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14083,762,32,119,1,2,1,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14087,418,22,69,1,3,0,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1409,1868,78,230,4,4,2,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,4,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14090,1115,53,164,3,5,0,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,5,True,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14091,388,21,58,1,2,1,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14095,1304,60,181,3,5,0,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,5,True,False,True,False,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14098,364,19,59,2,2,0,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,4,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14099,755,34,114,1,4,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14100,1472,65,203,3,6,0,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,6,True,False,True,False,False,False,False,True,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14101,1323,52,190,3,2,0,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,3,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14102,1831,81,243,4,5,0,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,4,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14104,568,29,90,1,3,1,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14106,1237,57,166,3,4,0,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,5,True,False,True,False,False,False,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14109,1021,45,121,3,2,0,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14110,374,18,59,2,2,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
